case_id,activity_name,start_timestamp,end_timestamp,resource,agent
192,Turning & Milling Q.C.,2012-02-12 17:42:00+00:00,2012-02-12 18:03:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-12 23:48:00+00:00,2012-02-13 06:41:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-13 07:16:00+00:00,2012-02-13 14:34:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling Q.C.,2012-02-13 07:30:00+00:00,2012-02-13 09:49:00+00:00,Quality Check 1,0
192,Turning & Milling Q.C.,2012-02-13 09:40:00+00:00,2012-02-13 10:02:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-13 14:37:00+00:00,2012-02-13 15:58:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling Q.C.,2012-02-13 15:00:00+00:00,2012-02-13 16:02:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-13 16:19:00+00:00,2012-02-13 17:58:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-13 18:01:00+00:00,2012-02-13 23:23:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-13 23:46:00+00:00,2012-02-14 06:46:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-14 07:02:00+00:00,2012-02-14 13:31:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling Q.C.,2012-02-14 10:44:00+00:00,2012-02-14 13:35:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-14 13:32:00+00:00,2012-02-14 14:47:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-14 13:33:00+00:00,2012-02-14 17:21:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-14 18:01:00+00:00,2012-02-14 19:58:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-14 19:59:00+00:00,2012-02-15 06:40:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-15 06:54:00+00:00,2012-02-15 15:09:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling Q.C.,2012-02-15 14:58:00+00:00,2012-02-15 16:00:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-15 16:16:00+00:00,2012-02-15 23:29:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-15 23:33:00+00:00,2012-02-16 06:44:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-16 07:10:00+00:00,2012-02-16 09:05:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling - Machine 9,2012-02-16 09:06:00+00:00,2012-02-16 11:46:00+00:00,Machine 9 - Turning & Milling,6
192,Turning & Milling Q.C.,2012-02-16 10:30:00+00:00,2012-02-16 12:50:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-16 10:31:00+00:00,2012-02-16 11:46:00+00:00,Machine 9 - Turning & Milling,6
192,Milling - Machine 14,2012-02-16 12:00:00+00:00,2012-02-16 17:54:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-17 06:36:00+00:00,2012-02-17 12:36:00+00:00,Machine 14 - Milling,27
192,Final Inspection Q.C.,2012-02-17 09:30:00+00:00,2012-02-17 10:30:00+00:00,Quality Check 1,0
192,Turning & Milling - Machine 9,2012-02-19 07:45:00+00:00,2012-02-19 18:46:00+00:00,Machine 9 - Turning & Milling,6
192,Milling - Machine 14,2012-02-19 18:48:00+00:00,2012-02-19 21:00:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-20 14:32:00+00:00,2012-02-20 16:06:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-20 22:07:00+00:00,2012-02-21 06:29:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-21 08:10:00+00:00,2012-02-21 11:40:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-21 13:30:00+00:00,2012-02-21 16:00:00+00:00,Machine 14 - Milling,27
192,Turning & Milling - Machine 9,2012-02-21 17:15:00+00:00,2012-02-21 18:30:00+00:00,Machine 9 - Turning & Milling,6
192,Milling - Machine 14,2012-02-21 17:16:00+00:00,2012-02-21 19:50:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-21 19:52:00+00:00,2012-02-21 21:00:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-21 20:02:00+00:00,2012-02-22 06:06:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-22 06:45:00+00:00,2012-02-22 08:10:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-22 10:10:00+00:00,2012-02-22 16:00:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-22 20:06:00+00:00,2012-02-23 06:31:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-23 06:45:00+00:00,2012-02-23 10:00:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-23 11:00:00+00:00,2012-02-23 12:00:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-23 14:30:00+00:00,2012-02-23 16:00:00+00:00,Machine 14 - Milling,27
192,Milling - Machine 14,2012-02-23 20:06:00+00:00,2012-02-24 06:30:00+00:00,Machine 14 - Milling,27
192,Packing,2012-02-26 00:00:00+00:00,2012-02-26 01:00:00+00:00,Packing,14
192,Final Inspection Q.C.,2012-02-26 10:30:00+00:00,2012-02-26 14:04:00+00:00,Quality Check 1,0
194,Turning & Milling - Machine 10,2012-01-10 10:14:00+00:00,2012-01-10 10:54:00+00:00,Machine 10 - Grinding,15
194,Turning & Milling - Machine 10,2012-01-11 07:16:00+00:00,2012-01-11 16:28:00+00:00,Machine 10 - Grinding,15
194,Turning & Milling Q.C.,2012-01-11 16:20:00+00:00,2012-01-11 17:52:00+00:00,Quality Check 1,0
194,Turning & Milling - Machine 10,2012-01-12 07:05:00+00:00,2012-01-12 17:42:00+00:00,Machine 10 - Grinding,15
194,Turning & Milling Q.C.,2012-01-12 12:42:00+00:00,2012-01-12 15:51:00+00:00,Quality Check 1,0
194,Turning & Milling - Machine 10,2012-01-12 20:49:00+00:00,2012-01-13 06:28:00+00:00,Machine 10 - Grinding,15
194,Turning & Milling - Machine 10,2012-01-13 06:52:00+00:00,2012-01-13 12:48:00+00:00,Machine 10 - Grinding,15
194,Turning & Milling Q.C.,2012-01-13 11:00:00+00:00,2012-01-13 12:30:00+00:00,Quality Check 1,0
194,Turning & Milling - Machine 10,2012-01-13 12:48:00+00:00,2012-01-14 09:00:00+00:00,Machine 10 - Grinding,15
194,Stress Relief,2012-01-14 09:00:00+00:00,2012-01-14 13:00:00+00:00,Oven,20
194,Turning & Milling - Machine 10,2012-01-14 23:55:00+00:00,2012-01-15 03:17:00+00:00,Machine 10 - Grinding,15
194,Turning & Milling Q.C.,2012-01-15 09:00:00+00:00,2012-01-15 17:58:00+00:00,Quality Check 1,0
194,Turning - Machine 9,2012-01-15 09:18:00+00:00,2012-01-15 16:25:00+00:00,Machine 9 - Turning & Milling,6
194,Turning - Machine 9,2012-01-15 16:26:00+00:00,2012-01-15 17:52:00+00:00,Machine 9 - Turning & Milling,6
194,Turning - Machine 9,2012-01-16 07:03:00+00:00,2012-01-16 15:58:00+00:00,Machine 9 - Turning & Milling,6
194,Turning & Milling Q.C.,2012-01-16 10:00:00+00:00,2012-01-16 10:30:00+00:00,Quality Check 1,0
194,Turning - Machine 9,2012-01-16 16:22:00+00:00,2012-01-16 17:48:00+00:00,Machine 9 - Turning & Milling,6
194,Turning - Machine 9,2012-01-16 17:49:00+00:00,2012-01-16 17:50:00+00:00,Machine 9 - Turning & Milling,6
194,Turning Q.C.,2012-01-17 07:00:00+00:00,2012-01-17 08:40:00+00:00,Quality Check 1,0
194,Laser Marking - Machine 7,2012-01-23 15:30:00+00:00,2012-01-23 15:56:00+00:00,Machine 7- Laser Marking,9
194,Lapping - Machine 1,2012-01-24 00:00:00+00:00,2012-01-24 01:15:00+00:00,Machine 1 - Lapping,4
194,Lapping - Machine 1,2012-01-24 08:14:00+00:00,2012-01-24 11:23:00+00:00,Machine 1 - Lapping,4
194,Final Inspection Q.C.,2012-01-24 09:00:00+00:00,2012-01-24 12:50:00+00:00,Quality Check 1,0
194,Final Inspection Q.C.,2012-01-24 13:40:00+00:00,2012-01-24 18:02:00+00:00,Quality Check 1,0
194,Final Inspection Q.C.,2012-01-25 09:00:00+00:00,2012-01-25 16:01:00+00:00,Quality Check 1,0
194,Final Inspection Q.C.,2012-01-26 07:06:00+00:00,2012-01-26 10:07:00+00:00,Quality Check 1,0
194,Grinding Rework - Machine 27,2012-01-26 16:22:00+00:00,2012-01-26 18:16:00+00:00,Machine 27 - Grinding,11
194,Final Inspection Q.C.,2012-01-27 09:00:00+00:00,2012-01-27 10:00:00+00:00,Quality Check 1,0
194,Final Inspection Q.C.,2012-02-03 07:00:00+00:00,2012-02-03 12:00:00+00:00,Quality Check 1,0
194,Packing,2012-02-06 00:00:00+00:00,2012-02-06 01:00:00+00:00,Packing,14
194,Packing,2012-02-06 00:00:00+00:00,2012-02-06 01:00:00+00:00,Packing,14
194,Packing,2012-02-07 00:00:00+00:00,2012-02-07 01:00:00+00:00,Packing,14
194,Packing,2012-02-07 00:00:00+00:00,2012-02-07 01:00:00+00:00,Packing,14
195,Turning & Milling Q.C.,2012-01-31 12:00:00+00:00,2012-01-31 15:05:00+00:00,Quality Check 1,0
195,Flat Grinding - Machine 11,2012-02-05 00:00:00+00:00,2012-02-05 01:15:00+00:00,Machine 11 - Grinding,10
195,Lapping - Machine 1,2012-02-05 09:41:00+00:00,2012-02-05 11:18:00+00:00,Machine 1 - Lapping,4
195,Lapping - Machine 1,2012-02-05 12:43:00+00:00,2012-02-05 16:38:00+00:00,Machine 1 - Lapping,4
195,Flat Grinding - Machine 11,2012-02-05 13:18:00+00:00,2012-02-05 17:43:00+00:00,Machine 11 - Grinding,10
195,Flat Grinding - Machine 11,2012-02-06 07:54:00+00:00,2012-02-06 08:37:00+00:00,Machine 11 - Grinding,10
195,Round Grinding - Machine 2,2012-02-09 22:31:00+00:00,2012-02-09 23:50:00+00:00,Machine 2 - Round Grinding,8
195,Round Grinding - Machine 2,2012-02-10 07:25:00+00:00,2012-02-10 09:52:00+00:00,Machine 2 - Round Grinding,8
195,Round Grinding - Machine 2,2012-02-10 09:53:00+00:00,2012-02-10 12:44:00+00:00,Machine 2 - Round Grinding,8
195,Round Grinding - Machine 2,2012-02-11 22:04:00+00:00,2012-02-12 06:53:00+00:00,Machine 2 - Round Grinding,8
195,Round Grinding - Machine 2,2012-02-12 07:58:00+00:00,2012-02-12 15:51:00+00:00,Machine 2 - Round Grinding,8
195,Round Grinding - Q.C.,2012-02-12 16:12:00+00:00,2012-02-12 17:40:00+00:00,Quality Check 1,0
195,Packing,2012-02-15 00:00:00+00:00,2012-02-15 01:00:00+00:00,Packing,14
195,Final Inspection Q.C.,2012-02-15 13:20:00+00:00,2012-02-15 14:05:00+00:00,Quality Check 1,0
196,Turning & Milling Q.C.,2012-01-17 13:20:00+00:00,2012-01-17 15:59:00+00:00,Quality Check 1,0
196,Grinding Rework - Machine 27,2012-02-19 12:12:00+00:00,2012-02-19 14:09:00+00:00,Machine 27 - Grinding,11
196,Final Inspection Q.C.,2012-02-19 15:15:00+00:00,2012-02-19 16:01:00+00:00,Quality Check 1,0
196,Packing,2012-02-21 00:00:00+00:00,2012-02-21 01:00:00+00:00,Packing,14
200,Milling - Machine 10,2012-01-09 00:00:00+00:00,2012-01-09 01:15:00+00:00,Machine 10 - Grinding,15
200,Grinding Rework - Machine 27,2012-01-11 17:45:00+00:00,2012-01-11 18:59:00+00:00,Machine 27 - Grinding,11
200,Final Inspection Q.C.,2012-01-12 07:45:00+00:00,2012-01-12 08:13:00+00:00,Quality Check 1,0
200,Final Inspection Q.C.,2012-01-12 08:20:00+00:00,2012-01-12 09:35:00+00:00,Quality Check 1,0
200,Packing,2012-01-15 00:00:00+00:00,2012-01-15 01:00:00+00:00,Packing,14
200,Round Grinding - Machine 3,2012-01-30 00:00:00+00:00,2012-01-30 01:15:00+00:00,Machine 3 - Round Grinding,1
200,Lapping - Machine 1,2012-01-30 00:00:00+00:00,2012-01-30 01:15:00+00:00,Machine 1 - Lapping,4
201,Round Grinding - Q.C.,2012-01-04 00:00:00+00:00,2012-01-04 01:15:00+00:00,Quality Check 1,0
201,Turning & Milling Q.C.,2012-01-04 00:00:00+00:00,2012-01-04 01:15:00+00:00,Quality Check 1,0
201,Turning - Machine 8,2012-01-05 10:10:00+00:00,2012-01-05 10:11:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-05 10:12:00+00:00,2012-01-05 13:52:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-05 13:53:00+00:00,2012-01-05 17:37:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-05 17:39:00+00:00,2012-01-05 17:42:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-06 06:51:00+00:00,2012-01-06 08:00:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-06 08:01:00+00:00,2012-01-06 12:40:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-06 12:40:00+00:00,2012-01-06 13:08:00+00:00,Machine 15 - Turning,3
201,Turning - Machine 8,2012-01-08 06:43:00+00:00,2012-01-08 07:54:00+00:00,Machine 15 - Turning,3
201,Turning Q.C.,2012-01-08 10:12:00+00:00,2012-01-08 11:13:00+00:00,Quality Check 1,0
201,Turning & Milling Q.C.,2012-01-08 13:20:00+00:00,2012-01-08 15:30:00+00:00,Quality Check 1,0
201,Turning & Milling - Machine 8,2012-01-16 08:00:00+00:00,2012-01-16 16:09:00+00:00,Machine 8 - Turning & Milling,7
201,Turning & Milling - Machine 8,2012-01-17 07:37:00+00:00,2012-01-17 09:28:00+00:00,Machine 8 - Turning & Milling,7
201,Turning & Milling - Machine 8,2012-01-17 10:01:00+00:00,2012-01-17 12:55:00+00:00,Machine 8 - Turning & Milling,7
201,Milling - Machine 16,2012-01-18 07:00:00+00:00,2012-01-18 18:00:00+00:00,Machine 16 - Milling,5
201,Turning & Milling Q.C.,2012-01-18 11:01:00+00:00,2012-01-18 16:02:00+00:00,Quality Check 1,0
201,Packing,2012-01-19 00:00:00+00:00,2012-01-19 01:00:00+00:00,Packing,14
201,Milling - Machine 16,2012-01-19 07:05:00+00:00,2012-01-19 15:31:00+00:00,Machine 16 - Milling,5
201,Milling - Machine 16,2012-01-20 07:25:00+00:00,2012-01-20 11:32:00+00:00,Machine 16 - Milling,5
201,Round Grinding - Manual,2012-01-22 00:00:00+00:00,2012-01-22 01:15:00+00:00,Machine 27 - Grinding,11
201,Round Grinding - Q.C.,2012-01-22 00:00:00+00:00,2012-01-22 01:15:00+00:00,Quality Check 1,0
201,Round Grinding - Machine 2,2012-01-22 00:00:00+00:00,2012-01-22 01:15:00+00:00,Machine 2 - Round Grinding,8
201,Turning & Milling Q.C.,2012-01-22 07:10:00+00:00,2012-01-22 08:11:00+00:00,Quality Check 1,0
201,Round Grinding - Manual,2012-01-22 11:18:00+00:00,2012-01-22 13:38:00+00:00,Machine 27 - Grinding,11
201,Round Grinding - Manual,2012-01-22 13:39:00+00:00,2012-01-22 15:44:00+00:00,Machine 27 - Grinding,11
201,Turning & Milling Q.C.,2012-02-01 00:00:00+00:00,2012-02-01 01:15:00+00:00,Quality Check 1,0
201,Turning & Milling Q.C.,2012-02-09 12:35:00+00:00,2012-02-09 18:03:00+00:00,Quality Check 1,0
201,Turning & Milling Q.C.,2012-02-13 08:45:00+00:00,2012-02-13 10:45:00+00:00,Quality Check 1,0
201,Turning & Milling Q.C.,2012-02-21 00:00:00+00:00,2012-02-21 01:15:00+00:00,Quality Check 1,0
203,Turning & Milling Q.C.,2012-01-08 09:00:00+00:00,2012-01-08 10:43:00+00:00,Quality Check 1,0
203,Laser Marking - Machine 7,2012-01-08 12:47:00+00:00,2012-01-08 13:37:00+00:00,Machine 7- Laser Marking,9
203,Lapping - Machine 1,2012-01-10 00:00:00+00:00,2012-01-10 01:15:00+00:00,Machine 1 - Lapping,4
203,Flat Grinding - Machine 11,2012-01-10 11:32:00+00:00,2012-01-10 11:58:00+00:00,Machine 11 - Grinding,10
203,Lapping - Machine 1,2012-01-11 08:09:00+00:00,2012-01-11 08:38:00+00:00,Machine 1 - Lapping,4
203,Packing,2012-01-12 00:00:00+00:00,2012-01-12 01:00:00+00:00,Packing,14
203,Final Inspection Q.C.,2012-01-12 06:50:00+00:00,2012-01-12 07:03:00+00:00,Quality Check 1,0
205,Round Grinding - Manual,2012-03-06 18:00:00+00:00,2012-03-06 19:40:00+00:00,Machine 27 - Grinding,11
205,Round Grinding - Manual,2012-03-06 19:40:00+00:00,2012-03-06 20:30:00+00:00,Machine 27 - Grinding,11
205,Final Inspection Q.C.,2012-03-07 14:30:00+00:00,2012-03-07 15:17:00+00:00,Quality Check 1,0
205,Packing,2012-03-08 00:00:00+00:00,2012-03-08 01:00:00+00:00,Packing,14
206,Turning & Milling Q.C.,2012-01-08 15:02:00+00:00,2012-01-08 15:07:00+00:00,Quality Check 1,0
206,Laser Marking - Machine 7,2012-01-09 09:44:00+00:00,2012-01-09 09:55:00+00:00,Machine 7- Laser Marking,9
206,Lapping - Machine 1,2012-01-09 09:56:00+00:00,2012-01-09 10:45:00+00:00,Machine 1 - Lapping,4
206,Round Grinding - Manual,2012-01-19 06:58:00+00:00,2012-01-19 08:32:00+00:00,Machine 27 - Grinding,11
206,Round Grinding - Manual,2012-01-19 08:32:00+00:00,2012-01-19 15:48:00+00:00,Machine 27 - Grinding,11
206,Final Inspection Q.C.,2012-01-20 07:54:00+00:00,2012-01-20 12:50:00+00:00,Quality Check 1,0
206,Final Inspection Q.C.,2012-01-22 06:55:00+00:00,2012-01-22 08:10:00+00:00,Quality Check 1,0
206,Packing,2012-01-23 00:00:00+00:00,2012-01-23 01:00:00+00:00,Packing,14
206,Round Grinding - Machine 12,2012-01-25 15:00:00+00:00,2012-01-25 16:00:00+00:00,Machine 12 - Grinding,18
206,Round Grinding - Machine 12,2012-01-25 16:00:00+00:00,2012-01-25 17:45:00+00:00,Machine 12 - Grinding,18
206,Round Grinding - Machine 12,2012-01-26 06:50:00+00:00,2012-01-26 08:30:00+00:00,Machine 12 - Grinding,18
206,Final Inspection Q.C.,2012-02-02 10:18:00+00:00,2012-02-02 12:17:00+00:00,Quality Check 1,0
206,Final Inspection Q.C.,2012-02-02 13:28:00+00:00,2012-02-02 14:43:00+00:00,Quality Check 1,0
206,Packing,2012-02-03 00:00:00+00:00,2012-02-03 01:00:00+00:00,Packing,14
207,Turning & Milling - Machine 6,2012-01-09 00:00:00+00:00,2012-01-09 01:15:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-09 00:30:00+00:00,2012-01-09 07:00:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-10 00:00:00+00:00,2012-01-10 01:15:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-10 01:00:00+00:00,2012-01-10 03:00:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-10 03:00:00+00:00,2012-01-10 06:30:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-10 07:00:00+00:00,2012-01-10 15:59:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-10 20:00:00+00:00,2012-01-11 01:00:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-11 00:00:00+00:00,2012-01-11 01:15:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-11 00:00:00+00:00,2012-01-11 01:15:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-11 07:13:00+00:00,2012-01-11 09:06:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-11 09:43:00+00:00,2012-01-11 15:52:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-11 16:04:00+00:00,2012-01-11 23:42:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-11 23:00:00+00:00,2012-01-12 06:30:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 6,2012-01-12 07:06:00+00:00,2012-01-12 18:07:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling - Machine 9,2012-01-12 23:41:00+00:00,2012-01-13 00:56:00+00:00,Machine 9 - Turning & Milling,6
207,Turning & Milling - Machine 6,2012-01-12 23:42:00+00:00,2012-01-13 06:17:00+00:00,Machine 6 - Turning & Milling,13
207,Turning & Milling Q.C.,2012-01-13 07:00:00+00:00,2012-01-13 08:00:00+00:00,Quality Check 1,0
207,Turning & Milling Q.C.,2012-01-13 08:00:00+00:00,2012-01-13 08:20:00+00:00,Quality Check 1,0
207,Turning & Milling Q.C.,2012-01-13 08:20:00+00:00,2012-01-13 08:30:00+00:00,Quality Check 1,0
207,Turning & Milling Q.C.,2012-01-13 08:30:00+00:00,2012-01-13 08:40:00+00:00,Quality Check 1,0
207,Turning & Milling - Machine 9,2012-01-13 09:32:00+00:00,2012-01-13 09:33:00+00:00,Machine 9 - Turning & Milling,6
207,Turning & Milling Q.C.,2012-01-15 14:30:00+00:00,2012-01-15 14:43:00+00:00,Quality Check 1,0
207,Lapping - Machine 1,2012-01-23 00:00:00+00:00,2012-01-23 01:15:00+00:00,Machine 1 - Lapping,4
207,Laser Marking - Machine 7,2012-01-23 13:53:00+00:00,2012-01-23 14:57:00+00:00,Machine 7- Laser Marking,9
207,Lapping - Machine 1,2012-01-23 14:57:00+00:00,2012-01-23 16:52:00+00:00,Machine 1 - Lapping,4
207,Laser Marking - Machine 7,2012-01-23 16:53:00+00:00,2012-01-23 16:54:00+00:00,Machine 7- Laser Marking,9
207,Lapping - Machine 1,2012-01-23 16:54:00+00:00,2012-01-23 18:09:00+00:00,Machine 1 - Lapping,4
207,Round Grinding - Machine 2,2012-01-24 08:14:00+00:00,2012-01-24 10:43:00+00:00,Machine 2 - Round Grinding,8
207,Round Grinding - Machine 2,2012-01-24 11:47:00+00:00,2012-01-24 12:43:00+00:00,Machine 2 - Round Grinding,8
207,Round Grinding - Machine 2,2012-01-24 12:43:00+00:00,2012-01-24 14:51:00+00:00,Machine 2 - Round Grinding,8
207,Round Grinding - Machine 2,2012-01-24 14:53:00+00:00,2012-01-24 17:47:00+00:00,Machine 2 - Round Grinding,8
207,Round Grinding - Machine 2,2012-01-24 18:08:00+00:00,2012-01-24 22:41:00+00:00,Machine 2 - Round Grinding,8
207,Round Grinding - Machine 2,2012-01-25 07:10:00+00:00,2012-01-25 08:39:00+00:00,Machine 2 - Round Grinding,8
207,Final Inspection Q.C.,2012-01-26 07:00:00+00:00,2012-01-26 07:30:00+00:00,Quality Check 1,0
207,Final Inspection Q.C.,2012-01-26 09:00:00+00:00,2012-01-26 10:00:00+00:00,Quality Check 1,0
207,Final Inspection Q.C.,2012-01-26 11:00:00+00:00,2012-01-26 12:50:00+00:00,Quality Check 1,0
207,Final Inspection Q.C.,2012-01-26 13:20:00+00:00,2012-01-26 16:11:00+00:00,Quality Check 1,0
207,Final Inspection Q.C.,2012-01-26 14:00:00+00:00,2012-01-26 16:30:00+00:00,Quality Check 1,0
207,Final Inspection Q.C.,2012-01-29 07:00:00+00:00,2012-01-29 07:15:00+00:00,Quality Check 1,0
207,Packing,2012-01-30 00:00:00+00:00,2012-01-30 01:00:00+00:00,Packing,14
207,Packing,2012-01-30 00:00:00+00:00,2012-01-30 01:00:00+00:00,Packing,14
208,Turning & Milling - Machine 10,2012-01-04 08:35:00+00:00,2012-01-04 15:57:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-04 15:58:00+00:00,2012-01-04 22:34:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-08 22:21:00+00:00,2012-01-09 02:19:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-09 02:20:00+00:00,2012-01-09 06:55:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-09 07:09:00+00:00,2012-01-09 15:39:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-09 16:18:00+00:00,2012-01-09 17:44:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-09 20:42:00+00:00,2012-01-10 06:38:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling - Machine 10,2012-01-10 07:18:00+00:00,2012-01-10 09:30:00+00:00,Machine 10 - Grinding,15
208,Turning & Milling Q.C.,2012-01-10 10:00:00+00:00,2012-01-10 16:00:00+00:00,Quality Check 1,0
208,Laser Marking - Machine 7,2012-01-11 08:09:00+00:00,2012-01-11 09:02:00+00:00,Machine 7- Laser Marking,9
208,Lapping - Machine 1,2012-01-25 14:50:00+00:00,2012-01-25 17:11:00+00:00,Machine 1 - Lapping,4
208,Round Grinding - Machine 2,2012-02-01 22:08:00+00:00,2012-02-02 04:12:00+00:00,Machine 2 - Round Grinding,8
208,Round Grinding - Machine 2,2012-02-02 04:13:00+00:00,2012-02-02 07:00:00+00:00,Machine 2 - Round Grinding,8
208,Round Grinding - Machine 2,2012-02-02 07:01:00+00:00,2012-02-02 12:12:00+00:00,Machine 2 - Round Grinding,8
208,Final Inspection Q.C.,2012-02-08 09:14:00+00:00,2012-02-08 11:14:00+00:00,Quality Check 1,0
208,Grinding Rework - Machine 27,2012-02-08 11:34:00+00:00,2012-02-08 16:11:00+00:00,Machine 27 - Grinding,11
208,Grinding Rework - Machine 27,2012-02-08 16:13:00+00:00,2012-02-08 17:53:00+00:00,Machine 27 - Grinding,11
208,Grinding Rework - Machine 27,2012-02-09 07:23:00+00:00,2012-02-09 10:01:00+00:00,Machine 27 - Grinding,11
208,Grinding Rework - Machine 27,2012-02-14 20:24:00+00:00,2012-02-14 22:59:00+00:00,Machine 27 - Grinding,11
208,Packing,2012-02-16 00:00:00+00:00,2012-02-16 01:00:00+00:00,Packing,14
208,Final Inspection Q.C.,2012-02-16 07:29:00+00:00,2012-02-16 08:29:00+00:00,Quality Check 1,0
209,Turning & Milling - Machine 6,2012-02-14 00:47:00+00:00,2012-02-14 06:40:00+00:00,Machine 6 - Turning & Milling,13
209,Turning & Milling - Machine 6,2012-02-14 08:04:00+00:00,2012-02-14 11:41:00+00:00,Machine 6 - Turning & Milling,13
209,Turning & Milling - Machine 6,2012-02-14 11:41:00+00:00,2012-02-14 17:45:00+00:00,Machine 6 - Turning & Milling,13
209,Turning & Milling - Machine 6,2012-02-14 19:00:00+00:00,2012-02-14 19:53:00+00:00,Machine 6 - Turning & Milling,13
209,Turning & Milling - Machine 6,2012-02-14 20:06:00+00:00,2012-02-15 06:46:00+00:00,Machine 6 - Turning & Milling,13
209,Turning & Milling - Machine 6,2012-02-15 07:18:00+00:00,2012-02-15 11:42:00+00:00,Machine 6 - Turning & Milling,13
209,Turning & Milling Q.C.,2012-02-17 07:58:00+00:00,2012-02-17 08:07:00+00:00,Quality Check 1,0
209,Laser Marking - Machine 7,2012-02-20 11:22:00+00:00,2012-02-20 12:37:00+00:00,Machine 7- Laser Marking,9
