User,resource,activity_name,Cumulative net worth (EUR),case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case_id,case:Goods Receipt,start_timestamp,end_timestamp,agent
user_000,user_000,Create Purchase Order Item,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 09:02:00+00:00,2
batch_00,batch_00,SRM: Awaiting Approval,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 09:02:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 08:56:00+00:00,1
user_000,user_000,Create Purchase Order Item,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 08:59:00+00:00,2
batch_00,batch_00,SRM: In Transfer to Execution Syst.,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 08:59:00+00:00,1
batch_00,batch_00,SRM: Complete,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 09:05:00+00:00,1
batch_00,batch_00,SRM: Ordered,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 09:05:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 08:53:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 08:55:00+00:00,1
batch_00,batch_00,SRM: Complete,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-04-25 08:50:00+00:00,2018-04-25 08:54:00+00:00,1
user_000,user_000,Record Goods Receipt,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-05-14 13:46:00+00:00,2018-05-14 13:51:00+00:00,2
user_000,user_000,Record Goods Receipt,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-05-14 13:46:00+00:00,2018-05-14 13:59:00+00:00,2
NONE,NONE,Vendor creates invoice,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-05-15 21:59:00+00:00,2018-05-15 22:04:00+00:00,0
NONE,NONE,Vendor creates invoice,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-05-15 21:59:00+00:00,2018-05-15 22:14:00+00:00,0
user_012,user_012,Record Invoice Receipt,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-05-18 12:56:00+00:00,2018-05-18 12:58:00+00:00,15
user_012,user_012,Record Invoice Receipt,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-05-18 12:56:00+00:00,2018-05-18 13:10:00+00:00,15
user_002,user_002,Clear Invoice,2940.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013590,True,2018-06-07 11:12:00+00:00,2018-06-07 11:15:00+00:00,13
user_002,user_002,Clear Invoice,1970.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013590,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013590,True,2018-06-07 11:12:00+00:00,2018-06-07 11:16:00+00:00,13
batch_00,batch_00,SRM: Created,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 11:54:00+00:00,2018-04-25 12:03:00+00:00,1
batch_00,batch_00,SRM: Created,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 11:54:00+00:00,2018-04-25 11:55:00+00:00,1
batch_00,batch_00,SRM: Created,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 11:54:00+00:00,2018-04-25 12:04:00+00:00,1
batch_00,batch_00,SRM: Created,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 11:54:00+00:00,2018-04-25 11:58:00+00:00,1
user_000,user_000,Create Purchase Order Item,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 13:56:00+00:00,2
user_000,user_000,Create Purchase Order Item,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:00:00+00:00,2
batch_00,batch_00,SRM: Ordered,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:05:00+00:00,1
batch_00,batch_00,SRM: Ordered,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:00:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:01:00+00:00,1
user_000,user_000,Create Purchase Order Item,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:09:00+00:00,2
batch_00,batch_00,SRM: Awaiting Approval,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:02:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:08:00+00:00,1
batch_00,batch_00,SRM: Document Completed,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:08:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:02:00+00:00,1
batch_00,batch_00,SRM: Complete,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 13:59:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:05:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:05:00+00:00,1
batch_00,batch_00,SRM: Ordered,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 13:57:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 13:57:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:04:00+00:00,1
batch_00,batch_00,SRM: Document Completed,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:05:00+00:00,1
batch_00,batch_00,SRM: Complete,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:00:00+00:00,1
batch_00,batch_00,SRM: Complete,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:02:00+00:00,1
batch_00,batch_00,SRM: Document Completed,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:08:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:01:00+00:00,1
batch_00,batch_00,SRM: Complete,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 13:57:00+00:00,1
user_000,user_000,Create Purchase Order Item,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:08:00+00:00,2
batch_00,batch_00,SRM: Ordered,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:07:00+00:00,1
batch_00,batch_00,SRM: Document Completed,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:06:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 13:58:00+00:00,1
batch_00,batch_00,SRM: Change was Transmitted,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:01:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-25 13:54:00+00:00,2018-04-25 14:03:00+00:00,1
NONE,NONE,Vendor creates invoice,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-04-27 21:59:00+00:00,2018-04-27 22:07:00+00:00,0
NONE,NONE,Vendor creates invoice,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-04-30 21:59:00+00:00,2018-04-30 22:14:00+00:00,0
batch_00,batch_00,Record Invoice Receipt,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-05-01 11:37:00+00:00,2018-05-01 11:46:00+00:00,1
NONE,NONE,Vendor creates invoice,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-05-01 21:59:00+00:00,2018-05-01 22:02:00+00:00,0
user_000,user_000,Record Goods Receipt,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-05-02 10:20:00+00:00,2018-05-02 10:34:00+00:00,2
user_000,user_000,Record Goods Receipt,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-05-02 10:20:00+00:00,2018-05-02 10:34:00+00:00,2
user_000,user_000,Record Goods Receipt,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-05-02 10:20:00+00:00,2018-05-02 10:29:00+00:00,2
batch_02,batch_02,Remove Payment Block,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-05-03 00:11:00+00:00,2018-05-03 00:14:00+00:00,10
NONE,NONE,Vendor creates invoice,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-05-04 21:59:00+00:00,2018-05-04 22:13:00+00:00,0
user_000,user_000,Record Goods Receipt,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-05-09 07:56:00+00:00,2018-05-09 08:07:00+00:00,2
user_020,user_020,Record Invoice Receipt,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-06-06 09:25:00+00:00,2018-06-06 09:36:00+00:00,20
user_019,user_019,Record Invoice Receipt,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-06-06 09:52:00+00:00,2018-06-06 09:58:00+00:00,21
user_002,user_002,Clear Invoice,63.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,3,2000013593,True,2018-06-28 12:02:00+00:00,2018-06-28 12:05:00+00:00,13
user_002,user_002,Clear Invoice,124.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,1,2000013593,True,2018-06-28 12:02:00+00:00,2018-06-28 12:16:00+00:00,13
user_002,user_002,Clear Invoice,281.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,4,2000013593,True,2018-06-28 12:02:00+00:00,2018-06-28 12:14:00+00:00,13
user_013,user_013,Record Invoice Receipt,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-07-09 13:04:00+00:00,2018-07-09 13:08:00+00:00,17
user_002,user_002,Clear Invoice,824.0,Others,companyID_0000,EC Purchase order,Raw Material,2000013593,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,2,2000013593,True,2018-07-26 16:06:00+00:00,2018-07-26 16:07:00+00:00,13
batch_00,batch_00,SRM: Created,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 13:09:00+00:00,2018-04-26 13:16:00+00:00,1
batch_00,batch_00,SRM: Complete,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:09:00+00:00,2018-04-26 15:18:00+00:00,1
batch_00,batch_00,SRM: Awaiting Approval,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:09:00+00:00,2018-04-26 15:21:00+00:00,1
batch_00,batch_00,SRM: Document Completed,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:09:00+00:00,2018-04-26 15:12:00+00:00,1
batch_00,batch_00,SRM: Ordered,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:10:00+00:00,2018-04-26 15:14:00+00:00,1
user_000,user_000,Create Purchase Order Item,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:10:00+00:00,2018-04-26 15:18:00+00:00,2
batch_00,batch_00,SRM: Change was Transmitted,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:10:00+00:00,2018-04-26 15:24:00+00:00,1
batch_00,batch_00,SRM: In Transfer to Execution Syst.,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-04-26 15:10:00+00:00,2018-04-26 15:25:00+00:00,1
user_000,user_000,Record Goods Receipt,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-05-24 12:56:00+00:00,2018-05-24 13:02:00+00:00,2
NONE,NONE,Vendor creates invoice,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-06-01 21:59:00+00:00,2018-06-01 22:04:00+00:00,0
user_013,user_013,Record Invoice Receipt,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-06-05 10:59:00+00:00,2018-06-05 11:12:00+00:00,17
user_002,user_002,Clear Invoice,450.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013599,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013599,True,2018-06-21 10:42:00+00:00,2018-06-21 10:46:00+00:00,13
batch_00,batch_00,SRM: Created,1662.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,1,2000013603,True,2018-04-30 13:37:00+00:00,2018-04-30 13:45:00+00:00,1
batch_00,batch_00,SRM: Created,374.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,3,2000013603,True,2018-04-30 13:37:00+00:00,2018-04-30 13:51:00+00:00,1
batch_00,batch_00,SRM: Created,1953.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,2,2000013603,True,2018-04-30 13:37:00+00:00,2018-04-30 13:48:00+00:00,1
batch_00,batch_00,SRM: Complete,374.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,3,2000013603,True,2018-04-30 15:37:00+00:00,2018-04-30 15:38:00+00:00,1
user_000,user_000,Create Purchase Order Item,374.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,3,2000013603,True,2018-04-30 15:37:00+00:00,2018-04-30 15:39:00+00:00,2
batch_00,batch_00,SRM: In Transfer to Execution Syst.,374.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,3,2000013603,True,2018-04-30 15:37:00+00:00,2018-04-30 15:40:00+00:00,1
batch_00,batch_00,SRM: Ordered,374.0,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013603,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,3,2000013603,True,2018-04-30 15:37:00+00:00,2018-04-30 15:48:00+00:00,1
